name,手表款式,手表品牌,price,ww_price,商品编号,商品型号,机芯,机芯型号,表壳,尺寸,厚度,表冠,表底,表镜,表盘,表带,表带颜色,表扣,防水,功能,推出年份
欧米茄-碟飞系列 5134.30.00 男士机械表,男士手表 ,欧米茄 ,1319900,1168000,7729 ,5134.30.00 ,自动机械机芯,-,黄金,39mm,-,普通,-,蓝宝石水晶玻璃,银色,黄金,金色,普通,30m,陀飞轮,-
欧米茄-海马系列 007詹姆士邦德天文台机械男表 2220.80,男士手表 ,欧米茄 ,28800,24500,5116 ,2220.80 ,同轴擒纵自动上链计时机芯,Omega 2500,精钢表壳,41mm,13mm,旋入式,无背透,圆弧形防反光、抗磨损蓝宝石水晶镜面,蓝色,精钢,银色,折叠扣,300米1000 英尺,日期显示获瑞士官方天文台认证 单向旋转表圈 排氦气阀门,-
欧米茄-星座系列 121.92.41.50.01.001/121.92.35.50.01.001 双鹰计时表,情侣手表 ,欧米茄 ,117000,99500,5323 ,121.92.41.50.01.001/121.92.35.50.01.001 
欧米茄-海马系列 231.50.43.22.06.001 男士机械表,男士手表 ,欧米茄 ,270500,229900,6893 ,231.50.43.22.06.001 ,自动机械机芯,欧米茄 8611,红金,43 毫米,-,旋入式表冠,背透,蓝宝石水晶玻璃,甲板式设计-灰色,红金,金色,折叠扣,150m,日历,-
欧米茄-超霸系列 3815.77.36 女士机械表,女士手表 ,欧米茄 ,87000,74000,6293 ,3815.77.36 ,自动机械,Omega 3220,精钢镶钻,38mm,13mm,普通,无背透,蓝宝石水晶玻璃,"珍珠贝母,时标镶钻",皮质,白色,折叠扣,30米,-,-
欧米茄Omega-星座系列 123.25.31.20.55.002 女士机械表,女士手表 ,欧米茄 ,94500,80300,6065 ,123.25.31.20.55.002 ,自动机械机芯,欧米茄8520,精钢-黃金双色表壳,31mm,-,普通,背透,蓝宝石水晶玻璃,镶钻白色珍珠母贝,间金链带,"金色,银色",一般,100米,日期显示,-
欧米茄Omega-星座系列 123.15.27.60.55.002 女士石英表,女士手表 ,欧米茄 ,47900,40700,5917 ,123.15.27.60.55.002 ,石英精准机芯,欧米茄 1376,精钢,27mm,-,普通,-,蓝宝石水晶镜面,镶钻白色珍珠母贝,精钢,银色,一般,100米,-,2009年
欧米茄-星座系列 121.57.35.50.13.001 女士机械表,206700元,181900元,4889 ,121.57.35.50.13.001 
欧米茄Omega-星座系列 123.20.38.21.52.001 男士机械表,男士手表 ,欧米茄 ,74500,63330,5977 ,123.20.38.21.52.001 ,自动机械机芯,欧米茄8500,精钢-红金双色表壳,38mm,-,普通,-,蓝宝石水晶玻璃,镶钻银色,18K玫瑰金-精钢,"金色,银色",一般,100米,60小时动力储存,-
欧米茄Omega-星座系列 123.55.27.60.55.013 女士石英表,女士手表 ,欧米茄 ,270500,229930,5998 ,123.55.27.60.55.013 ,石英精准机芯,欧米茄 1376,红金表壳镶钻,27.0 mm,-,普通,无背透,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,红金表链,金色,一般,100 米 (330 英尺),-,-
欧米茄Omega-星座系列 123.25.24.60.53.001 女士石英表,女士手表 ,欧米茄 ,59400,50500,5984 ,123.25.24.60.53.001 ,石英精准机芯,欧米茄 1376,18K玫瑰金-精钢镶钻,24mm,-,普通,-,蓝宝石水晶玻璃,蓝色镶有钻石,18K玫瑰金-精钢,"金色,银色",折叠扣,100米,-,-
欧米茄-超霸系列 3210.50.00 男士机械表,男士手表 ,欧米茄 ,25700,21800,3198 ,3210.50.00 ,自动机械机芯,"Omega 1164 自动上链计时机芯,镀铹表面.动力储存: 44 小时",精钢,40mm,14mm,普通,无背透,圆弧形防反光、抗磨损蓝宝石水晶镜面,黑色表盘,精钢,银色,折叠扣,100米/330 英尺,日历,2008年
欧米茄-星座系列 111.55.36.20.52.001 男士机械表,男士手表 ,欧米茄 ,169200,143900,8800 ,111.55.36.20.52.001 ,自动机械机芯,-,8K红金,35.5mm,11mm,普通,-,蓝宝石水晶玻璃,白色,红金,金色,折叠扣,50 米,日历,-
欧米茄-星座系列 123.50.35.20.52.001 男士机械表,男士手表 ,欧米茄 ,175200,148900,6091 ,123.50.35.20.52.001 ,自动机械机芯,欧米茄 2500,红金表壳,35mm,-,普通,背透,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",镶钻银色,红金表带,金色,一般,100 米 (330 英尺),日历,-
欧米茄Omega-星座系列 123.20.35.20.08.001 男士机械表,男士手表 ,欧米茄 ,50100,42600,5961 ,123.20.35.20.08.001 ,自动机械机芯,欧米茄 2500,精钢-黃金双色表壳,35mm,-,普通,-,蓝宝石水晶玻璃,香槟色,间金链带,"金色,银色",折叠扣,100米,-,2009年
欧米茄Omega-星座系列 123.20.35.20.52.001 男士机械表,男士手表 ,欧米茄 ,59000,50200,5964 ,123.20.35.20.52.001 ,自动机械机芯,欧米茄 2500,"18Kt玫瑰金,精钢",35mm,8mm,普通,背透,蓝宝石水晶玻璃,银色,间金链带,"金色,银色",折叠扣,100米,日历、天文台认证,2009年
欧米茄-星座系列 123.55.31.20.55.010 女士机械表,"
                        女士手表                         ","
                        欧米茄                         ",350400,297840,5945 ,"
                        123.55.31.20.55.010                         ",自动机械机芯,欧米茄8421,红金表壳镶钻,31 mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,红金表链,金色,一般,100 米 (330 英尺),-,-
欧米茄Omega-星座系列 123.15.27.60.55.005 女士石英表,女士手表 ,欧米茄 ,44400,37700,5922 ,123.15.27.60.55.005 ,石英精准机芯,欧米茄 1376,精钢,27mm,-,普通,-,蓝宝石水晶镜面,镶钻白色珍珠母贝,精钢,银色,一般,100米,-,-
欧米茄-海马系列 2209.50.00 男士机械表,男士手表 ,欧米茄 ,33300,28300,5440 ,2209.50.00 ,自动机械机芯,Omega 2500同轴擒纵,"精钢,可旋转表圈",42mm,9mm,螺旋,无背透,蓝宝石水晶玻璃,黑色,钢链带,银色,折叠扣,600米,"排氦气阀门,日历,天文台认证",-
欧米茄Omega-碟飞系列 431.30.41.22.02.001 男士机械表,男士手表 ,欧米茄 ,84300,71660,5819 ,431.30.41.22.02.001 ,自动机械机芯,Omega 8601,精钢,41.5mm,7mm,普通,背透,蓝宝石水晶玻璃,银色,钢链带,银色,折叠保险扣,100米,"日历,天文台认证",2008年
欧米茄-碟飞系列 431.10.41.22.02.001 男士机械表,男士手表 ,欧米茄 ,77200,65600,6526 ,431.10.41.22.02.001 ,自动机械机芯,欧米茄8500,精钢,41mm,-,普通,背透,蓝宝石水晶玻璃,白色,精钢,银色,折叠扣,100m,日历,-
欧米茄Omega-星座系列 123.15.27.60.51.002 女士石英表,女士手表 ,欧米茄 ,43500,37000,5912 ,123.15.27.60.51.002 ,石英精准机芯,欧米茄 1376,精钢,27mm,-,普通,无背透,蓝宝石水晶镜面,"珍珠贝母,镶钻时标",精钢,银色,一般,100米,日常走时,-
欧米茄-Constellation星座系列 1190.70 女士机械表,118900,101100,5315 ,1190.70 
欧米茄-超霸系列 323.53.40.40.02.001 男士机械表,男士手表 ,欧米茄 ,108000,91800,5320 ,323.53.40.40.02.001 ,自动上链计时机芯,欧米茄1164,黄金,40mm,-,普通,-,圆弧形抗磨损蓝宝石水晶镜面,银色,真皮,棕色,一般,100 米 (330 英尺),日期显示、计时功能、测速计、获瑞士官方天文台认证、小秒针计盘,-
欧米茄-碟飞系列 431.10.41.21.03.001 男士机械表,男士手表 ,欧米茄 ,51400,43700,6522 ,431.10.41.21.03.001 ,自动机械机芯,欧米茄8500,精,41mm,-,普通,背透,蓝宝石水晶玻璃,蓝色表盘,精钢,银色,折叠扣,100m,日历,-
欧米茄Omega-星座系列 123.25.35.20.52.001 男士机械表,男士手表 ,欧米茄 ,94500,80330,6071 ,123.25.35.20.52.001 ,自动机械机芯,欧米茄 Cal.2500 同轴擒纵 天文台 自动机械机芯 48小时动力储存,"18Kt玫瑰金,精钢",35mm,8mm,普通,背透,蓝宝石水晶玻璃,银色 镶钻,间金链带,"金色,银色",折叠扣,100米,日期显示 天文台认证,2009年
欧米茄Omega-星座系列 123.25.31.20.55.001 女士机械表,女士手表 ,欧米茄 ,94500,80300,6064 ,123.25.31.20.55.001 ,自动机械机芯,欧米茄8520,18K玫瑰金-精钢镶钻,31mm,-,普通,-,蓝宝石水晶玻璃,珍珠贝母镶钻,间金链带,"金色,银色",一般,100米,-,-
欧米茄Omega-星座系列 123.25.27.60.55.010 女士石英表,女士手表 ,欧米茄 ,55900,47500,6056 ,123.25.27.60.55.010 ,石英精准机芯,欧米茄1376,精钢-黃金双色表壳,27mm,-,普通,无背透,蓝宝石水晶玻璃,镶钻白色珍珠母贝,间金链带,"金色,银色",一般,100米,-,-
欧米茄Omega-星座系列 123.13.35.60.60.001 女士石英表,女士手表 ,欧米茄 ,31900,27120,5895 ,123.13.35.60.60.001 ,石英精准机芯,欧米茄 1532,精钢表壳,35 mm,-,普通,-,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",紫罗兰色,真皮,紫罗兰色,一般,100 米,日期显示,-
欧米茄-碟飞系列 425.30.34.20.01.001 女士机械表,女士手表 ,欧米茄 ,48800,41500,6374 ,425.30.34.20.01.001 ,自动机械,欧米茄8520,精钢,34mm,-,普通,背透,蓝宝石水晶玻璃,黑色,精钢,银色,一般,100米,日期显示,-
欧米茄Omega-海马系列 2102.30 男士机械表,男士手表 ,欧米茄 ,145000,123300,6274 ,2102.30 ,机械表机芯,-,18kt黄金,42.2mm,11.6mm,普通,背透,蓝宝石水晶玻璃,灰色,18kt黄金,金色,按钮扣,150m,日历,-
欧米茄-奥林匹克系列 321.10.42.50.04.001 男士机械表,49500,42100,5361 ,321.10.42.50.04.001 
欧米茄-星座系列 123.20.24.60.55.002 女士石英表 ,34600元,30450元,5312 ,123.20.24.60.55.002 
欧米茄-特别系列 5933.30.32 男士机械表,男士手表 ,欧米茄 ,749600,659800,7739 ,5933.30.32 ,手动上链机芯,-,红金表壳,38.7mm,-,普通,-,圆弧形防反光抗磨损蓝宝石水晶,银色,皮带,黑色,普通,30m,-,-
欧米茄-海马系列 232.32.46.51.01.003 男士机械表,男士手表 ,欧米茄 ,60300,51280,8003 ,232.32.46.51.01.003 ,自动上链计时机芯,欧米茄9300 配备纵轮计时装置和同轴擒纵系统装置的自动上链计时机芯,精钢表壳,45.mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,-,黑色,普通,600m,计时功能 日期显示 小秒针计盘,-
欧米茄-星座系列 123.55.27.60.55.007  女士石英表,女士手表 ,欧米茄 ,133900,113820,6018 ,123.55.27.60.55.007 ,石英精准机芯,欧米茄 1376,黄金表壳镶钻,27.0 mm,-,普通,无背透,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",镶钻白色珍珠母贝,黃金表链,金色,一般,100 米 (330 英尺),-,-

欧米茄Omega-超霸系列 3654.20.31 男士机械表,男士手表 ,欧米茄 ,150000,127500,6147 ,3654.20.31 ,机械表机芯,-,玫瑰金表壳,42mm,-,普通,背透,蓝宝石水晶玻璃,白色,皮质,黑色,一般,100米,日历,-
欧米茄Omega-星座系列 123.55.27.60.55.012 女士石英表,女士手表 ,欧米茄 ,456800,388280,6007 ,123.55.27.60.55.012 ,石英精准机芯,欧米茄 1376,白金表壳镶钻,27.0 mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶,镶钻白色珍珠母贝,白金表链,银色,一般,100 米 (330 英尺),-,-
欧米茄-特别系列 1960.11.11 女士石英表,女士手表 ,欧米茄 ,137900,117220,6316 ,1960.11.11 ,石英机芯,欧米茄 1456,黄金,22.5mm,中,普通,无背透,蓝宝石水晶玻璃,白色,黄金,金色,一般,30m,-,-
欧米茄-海马系列 2225.80.00 男士机械表,男士手表 ,欧米茄 ,30200,25700,5333 ,2225.80.00 ,自动机械机芯,Omega 1164,"精钢,可旋转表圈",41.5mm,10mm,螺旋,-,蓝宝石水晶玻璃,蓝色,钢链带,银色,折叠扣,300米,"单向旋转表圈,计时码表,排氦气阀门,日历,天文台认证",-

欧米茄-特别系列 321.58.44.52.55.001 女士机械表,380000元,334400元,6288 ,321.58.44.52.55.001 
欧米茄Omega-星座系列 123.25.27.60.58.002 女士石英表,女士手表 ,欧米茄 ,55000,46800,6060 ,123.25.27.60.58.002 ,石英精准机芯,欧米茄1376,18K黄金-精钢镶钻,27mm,-,普通,无背透,蓝宝石水晶玻璃,香槟色 镶钻,间金链带,"金色,银色",一般,100米,-,-
欧米茄-海马系列 231.50.39.21.06.001 男士机械表,228400元,200000元,6886 ,231.50.39.21.06.001机械男表 
欧米茄-星座系列 123.55.27.60.63.002 女士石英表,女士手表 ,欧米茄 ,129500,110100,5976 ,123.55.27.60.63.002 ,石英精准机芯,欧米茄 1376,红金表壳镶钻,27.0 毫米,-,普通,-,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",棕色镶钻,红金表链,金色,一般,100 米 (330 英尺),-,-
欧米茄Omega-星座系列 123.25.24.60.58.001 女士石英表,女士手表 ,欧米茄 ,48800,41500,5997 ,123.25.24.60.58.001 ,石英精准机芯,-,"18Kt黄金,精钢",24mm,6mm,普通,无背透,蓝宝石水晶玻璃,香槟色,间金链带,"金色,银色",一般,100米,-,-
欧米茄-碟飞系列 413.58.37.20.52.001 男士机械表,112700,95800,6364 ,413.58.37.20.52.001 
欧米茄-海马系列 224.32.55.21.04.001 男士机械表,70100,59600,6757 ,224.32.55.21.04.001 
欧米茄-超霸系列 321.90.44.52.01.001 男士机械表,72700元,63980元,5389 ,321.90.44.52.01.001 
欧米茄-海马系列 231.10.39.21.55.001 男士机械表,男士手表 ,欧米茄 ,47000,40000,6768 ,231.10.39.21.55.001 ,自动机械机芯,欧米茄8500,精钢,38.5毫米,-,普通,背透,蓝宝石水晶玻璃,白色,精钢,银色,折叠扣,150米,日期显示,-
欧米茄-碟飞系列 425.65.34.20.51.002 女士机械表,265200元,225400元,6433 ,425.65.34.20.51.002 
欧米茄-碟飞系列 431.33.41.21.03.001 男士机械表,男士手表 ,欧米茄 ,53200,45200,6544 ,431.33.41.21.03.001 ,自动机械机芯,欧米茄8500,精钢,41mm,-,普通,背透,蓝宝石水晶玻璃,蓝色,真皮表带,黑色,针扣,100m,日历,-
欧米茄-星座系列 123.20.35.20.63.001/123.20.27.60.63.001 情侣对表,情侣手表 ,欧米茄 ,94900,80700,6156 ,123.20.35.20.63.001/123.20.27.60.63.001 ,男:自动机械机芯/女:石英精准机芯,欧米茄 2500/欧米茄 1376,18Kt玫瑰金 精钢,35mm/27mm,8mm/6mm,普通,背透/无背透,蓝宝石水晶玻璃,巧克力色镶钻/托爪深棕色镶钻,间金链带,银色/金色,折叠扣,100米,日常走时/日历,-
欧米茄-超霸系列 321.30.44.52.01.001 男士机械表,男士手表 ,欧米茄 ,61200,47750,5372 ,321.30.44.52.01.001 ,自动机械机芯,-,精钢,44(单位mm),8(单位mm),普通,-,蓝宝石水晶玻璃,黑色,钢链带,银色,折叠保险扣,100(单位米),测速、计时码表、日历、天文台认证,-
欧米茄OMEGA-碟飞系列 425.65.34.20.55.001 女机械表,268800元,236500元,5414 ,425.65.34.20.55.001 
欧米茄OMEGA-蝶飞系列 7813.30.39 男士机械表,39900,29950,5122 ,7813.30.39 
欧米茄Omega-星座系列 123.15.27.20.51.001 女士机械表,女士手表 ,欧米茄 ,64800,55100,6092 ,123.15.27.20.51.001 ,自动机械机芯,欧米茄8520,精钢,27mm,-,普通,背透,蓝宝石水晶玻璃,黑色 镶钻,精钢,银色,一般,100米,日期显示,-
欧米茄Omega-星座系列 123.25.27.60.55.004 女士石英表,女士手表 ,欧米茄 ,59400,50500,6047 ,123.25.27.60.55.004 ,石英精准机芯,欧米茄1376,精钢-黃金双色表壳,27mm,6mm,普通,无背透,蓝宝石水晶玻璃,白色珍珠贝母,间金链带,"金色,银色",折叠扣,100米,-,2009年
欧米茄-碟飞系列 431.60.41.21.13.001 男士机械表,男士手表 ,欧米茄 ,243900,207300,6571 ,431.60.41.21.13.001 ,自动机械,欧米茄8501,红金,41mm,-,普通,背透,蓝宝石水晶玻璃,黑色,红金,金色,折叠扣,100m,日历,-
欧米茄-碟飞系列 4116.75.00 女士石英表,女士手表 ,欧米茄 ,90000,76500,6342 ,4116.75.00 ,石英机芯,欧米茄 1456,红金,22mm,中,普通,无背透,蓝宝石水晶玻璃,贝母白,红金,金色,折叠式,30m,-,-
欧米茄Omega-星座系列 123.55.27.60.55.001 女士石英表,133900元,117830元,5691 ,123.55.27.60.55.001 
欧米茄-海马系列 231.53.49.10.04.002 男士机械表,男士手表 ,欧米茄 ,159700,135800,7781 ,231.53.49.10.04.002 ,手动机械机芯,欧米茄 2211手动上链机芯,红金表壳,49.2mm,-,普通,背透,圆弧形双面防反光抗磨损蓝宝石水晶,白色珐琅,皮带,黑色,普通,150m,小秒针计盘,-
欧米茄Omega-星座系列 123.25.24.60.55.010 女士石英表,女士手表 ,欧米茄 ,49700,42200,5995 ,123.25.24.60.55.010 ,石英精准机芯,欧米茄 1376,18K黄金-精钢镶钻,24mm,-,普通,无背透,蓝宝石水晶玻璃,镶钻白色珍珠母贝,间金链带,"金色,银色",一般,100米,-,-
欧米茄-超霸系列 324.15.38.40.05.001 女士机械表,女士手表 ,欧米茄 ,78100,66400,7502 ,324.15.38.40.05.001 ,欧米茄3304 自动上链计时表,-,精钢,38mm,-,普通,-,圆弧形抗磨损蓝宝石水晶镜面,白色珍珠母贝,不锈钢,银色,普通,100m,动力储存48小时 计时功能 日期显示,-
欧米茄-星座系列 123.55.27.20.55.002 女士机械表,187200,159100,6025 ,123.55.27.20.55.002 

欧米茄-海马系列 232.30.42.21.01.001 男士机械表,男士手表 ,欧米茄 ,46100,39180,8030 ,232.30.42.21.01.001 ,自动上链机芯,欧米茄8500 备有同轴擒纵装置的自动上链机芯,精钢表壳,42mm,-,自动锁紧旋入式表冠,背透,圆弧形双面防反光抗磨损蓝宝石水晶,黑色,精钢表链,银色,普通,600m,日期显示,-
欧米茄Omega-超霸系列 3835.76.31 女士机械表,88900元,78300元,6297 ,3835.76.31 
欧米茄-星座系列 123.25.24.60.55.006 女士石英表,女士手表 ,欧米茄 ,53200,45200,5507 ,123.25.24.60.55.006 
欧米茄-超霸系列 311.90.42.30.01.001 男士机械表,男士手表 ,欧米茄 ,780600,688000,7809 ,311.90.42.30.01.001 ,手动上链计时机芯,-,铂金表壳,42mm,-,普通,-,防反光、抗磨损蓝宝石水晶镜面,黑色,铂金,银色,普通,50m,限量发行 计时功能 测速计 小秒针计盘,-

欧米茄OMEGA-星座系列 1358.75 女士石英表,女士手表 ,欧米茄 ,50800,43200,9601 ,1358.75 ,石英机芯,Omega 1456石英精准机芯,精钢-红金双色表壳,25毫米,7mm,普通,无背透,蓝宝石水晶玻璃,金白色,间金,金色,折叠扣,30 米,-,-
欧米茄-星座系列 1368.73 间金红金石英镶钻女表,女士手表 ,欧米茄 ,42100,35800,9617 ,1368.73 ,石英机芯,欧米茄 1456 石英精准机芯,精钢-红金双色表壳,22.5毫米,7.5毫米,普通,无背透,"圆弧形抗磨损蓝宝石水晶镜面,內部经防反光处理",粉红色珍珠母贝表盘,间金表带,金色 银色,折叠扣,30 米,钻石,-
欧米茄-特別系列 231.55.30.20.99.002 女士机械表,女士手表 ,欧米茄 ,991700,872800,7788 ,231.55.30.20.99.002 ,自动上链机芯,欧米茄8421 备有同轴擒纵装置的自动上链机芯,白金,30mm,-,普通,-,圆弧形双面防反光抗磨损蓝宝石水晶镜面,白金镶钻,镶钻,白色钻石,普通,150m,动力储存50小时,-
欧米茄Omega-星座系列 123.25.27.60.55.006 女士石英表,女士手表 ,欧米茄 ,59400,50500,6052 ,123.25.27.60.55.006 ,石英精准机芯,欧米茄1376,18K玫瑰金-精钢镶钻,27mm,-,普通,无背透,蓝宝石水晶玻璃,珍珠贝母 镶钻,间金链带,"金色,银色",一般,100米,-,-
